gbifid,datasetkey,occurrenceid,kingdom,phylum,class,order,family,genus,species,infraspecificepithet,taxonrank,scientificname,countrycode,locality,publishingorgkey,decimallatitude,decimallongitude,coordinateuncertaintyinmeters,coordinateprecision,elevation,elevationaccuracy,depth,depthaccuracy,eventdate,day,month,year,taxonkey,specieskey,basisofrecord,institutioncode,collectioncode,catalognumber,recordnumber,identifiedby,license,rightsholder,recordedby,typestatus,establishmentmeans,lastinterpreted,mediatype,issue
164414804,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,,SPECIES,Notophthalmus viridescens (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164414803,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus viridescens,,SPECIES,Notophthalmus viridescens (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164414274,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Notophthalmus,Notophthalmus perstriatus,,SPECIES,Notophthalmus perstriatus (Bishop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164414176,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Proteidae,Necturus,Necturus maculosus,,SPECIES,Necturus maculosus (Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164412262,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus marmoratus,,SPECIES,Leurognathus marmoratus Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164411826,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus marmoratus,,SPECIES,Leurognathus marmoratus Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408791,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hemidactylium,Hemidactylium scutatum,,SPECIES,Hemidactylium scutatum (Temminck & Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408772,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Gyrinophilus,Gyrinophilus porphyriticus,,SPECIES,Gyrinophilus porphyriticus (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408771,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hemidactylium,Hemidactylium scutatum,,SPECIES,Hemidactylium scutatum (Temminck & Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408770,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hemidactylium,Hemidactylium scutatum,,SPECIES,Hemidactylium scutatum (Temminck & Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408769,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hemidactylium,Hemidactylium scutatum,,SPECIES,Hemidactylium scutatum (Temminck & Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408768,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hemidactylium,Hemidactylium scutatum,,SPECIES,Hemidactylium scutatum (Temminck & Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408767,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Hemidactylium,Hemidactylium scutatum,,SPECIES,Hemidactylium scutatum (Temminck & Schlegel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408581,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda,,SPECIES,Eurycea longicauda (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408311,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408310,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408309,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408308,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408307,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408306,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408305,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408291,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408214,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408213,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408144,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea quadridigitata,,SPECIES,Eurycea quadridigitata (Holbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408143,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea quadridigitata,,SPECIES,Eurycea quadridigitata (Holbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408132,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea cirrigera,,SPECIES,Eurycea cirrigera (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408025,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164408024,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407994,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda,,SPECIES,Eurycea longicauda (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407831,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea quadridigitata,,SPECIES,Eurycea quadridigitata (Holbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407830,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea cirrigera,,SPECIES,Eurycea cirrigera (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407818,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea lucifuga,,SPECIES,Eurycea lucifuga Rafinesque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407807,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407806,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407805,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407804,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407803,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407802,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407801,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407800,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407799,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407798,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda,,SPECIES,Eurycea longicauda (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407797,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda,,SPECIES,Eurycea longicauda (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407796,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407795,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407794,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407793,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407792,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407791,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407787,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda,,SPECIES,Eurycea longicauda (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407786,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea longicauda,,SPECIES,Eurycea longicauda (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407785,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407784,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164407782,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Eurycea,Eurycea bislineata,,SPECIES,Eurycea bislineata (Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404426,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,f9b67ad0-9c9b-11d9-b9db-b8a03c50a862,,,,,,,,,1900-07-13T01:00Z,13,7,1900,6170193,2431224,PRESERVED_SPECIMEN,ANSP,HRP,15395,,,CC_BY_4_0,,H. L. Viereck,,,2018-03-06T15:03Z,,
164404425,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,f9b67ad0-9c9b-11d9-b9db-b8a03c50a862,,,,,,,,,1900-07-13T01:00Z,13,7,1900,6170193,2431224,PRESERVED_SPECIMEN,ANSP,HRP,15394,,,CC_BY_4_0,,H. L. Viereck,,,2018-03-06T15:03Z,,
164404424,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,f9b67ad0-9c9b-11d9-b9db-b8a03c50a862,,,,,,,,,1900-07-13T01:00Z,13,7,1900,6170193,2431224,PRESERVED_SPECIMEN,ANSP,HRP,15393,,,CC_BY_4_0,,H. L. Viereck,,,2018-03-06T15:03Z,,
164404421,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus monticola,,SPECIES,Desmognathus monticola Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404410,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus fuscus,fuscus,SUBSPECIES,Desmognathus fuscus fuscus,US,,f9b67ad0-9c9b-11d9-b9db-b8a03c50a862,,,,,,,,,1901-07-01T01:00Z,,7,1901,6170193,2431224,PRESERVED_SPECIMEN,ANSP,HRP,14930,,,CC_BY_4_0,,J. A. G. Rehn,,,2018-03-06T15:03Z,,
164404371,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404370,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404369,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404368,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404367,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404366,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404365,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404364,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404359,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404358,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404357,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404336,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404335,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404334,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404333,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404332,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404331,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404330,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404296,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Diemictylus,,,GENUS,Diemyctylus Hallowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404295,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Diemictylus,,,GENUS,Diemyctylus Hallowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404294,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Diemictylus,,,GENUS,Diemyctylus Hallowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404293,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Diemictylus,,,GENUS,Diemyctylus Hallowell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404276,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404275,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404274,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404273,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404269,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404268,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus quadramaculatus,,SPECIES,Desmognathus quadramaculatus (Holbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404267,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404266,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404265,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404264,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404263,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404262,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404261,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus quadramaculatus,,SPECIES,Desmognathus quadramaculatus (Holbrook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404260,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404259,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404258,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404257,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404256,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164404255,86594bf6-f762-11e1-a439-00145eb45e9a,,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,Desmognathus ochrophaeus,,SPECIES,Desmognathus ochrophaeus Cope,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
