taxonid,scientific_name,subspecies,rank,subpopulation,category
15607,Euryoryzomys nitidus,NA,NA,NA,LC
29405,Euryoryzomys russatus,NA,NA,NA,LC
8418,Euryzygomatomys spinosus,NA,NA,NA,LC
21360,Eutamias sibiricus,NA,NA,NA,LC
8436,Exilisciurus concinnus,NA,NA,NA,LC
8437,Exilisciurus exilis,NA,NA,NA,DD
8438,Exilisciurus whiteheadi,NA,NA,NA,LC
17324,Falsistrellus affinis,NA,NA,NA,LC
17348,Falsistrellus mackenziei,NA,NA,NA,NT
17351,Falsistrellus mordax,NA,NA,NA,DD
17359,Falsistrellus petersi,NA,NA,NA,DD
17367,Falsistrellus tasmaniensis,NA,NA,NA,LC
8539,Felis bieti,NA,NA,NA,VU
8540,Felis chaus,NA,NA,NA,LC
8541,Felis margarita,NA,NA,NA,LC
8542,Felis nigripes,NA,NA,NA,VU
60354712,Felis silvestris,NA,NA,NA,LC
8548,Felovia vae,NA,NA,NA,LC
8551,Feresa attenuata,NA,NA,NA,LC
8553,Feroculus feroculus,NA,NA,NA,EN
8668,Fossa fossana,NA,NA,NA,VU
44858,Fukomys anselli,NA,NA,NA,NT
5752,Fukomys bocagei,NA,NA,NA,LC
5753,Fukomys damarensis,NA,NA,NA,LC
44860,Fukomys darlingi,NA,NA,NA,LC
5754,Fukomys foxi,NA,NA,NA,DD
44861,Fukomys kafuensis,NA,NA,NA,VU
5756,Fukomys mechowi,NA,NA,NA,LC
5757,Fukomys ochraceocinereus,NA,NA,NA,LC
5751,Fukomys zechi,NA,NA,NA,LC
8700,Funambulus layardi,NA,NA,NA,VU
8701,Funambulus palmarum,NA,NA,NA,LC
8702,Funambulus pennantii,NA,NA,NA,LC
8703,Funambulus sublineatus,NA,NA,NA,VU
8704,Funambulus tristriatus,NA,NA,NA,LC
8756,Funisciurus anerythrus,NA,NA,NA,LC
8757,Funisciurus bayonii,NA,NA,NA,DD
8755,Funisciurus carruthersi,NA,NA,NA,LC
8758,Funisciurus congicus,NA,NA,NA,LC
136461,Funisciurus duchaillui,NA,NA,NA,DD
8759,Funisciurus isabella,NA,NA,NA,LC
8760,Funisciurus lemniscatus,NA,NA,NA,LC
8761,Funisciurus leucogenys,NA,NA,NA,LC
8762,Funisciurus pyrropus,NA,NA,NA,LC
8763,Funisciurus substriatus,NA,NA,NA,DD
8771,Furipterus horrens,NA,NA,NA,LC
8786,Galago gallarum,NA,NA,NA,LC
136212,Galagoides cocos,NA,NA,NA,LC
40649,Galagoides demidoff,NA,NA,NA,LC
40650,Galagoides granti,NA,NA,NA,LC
40651,Galagoides orinus,NA,NA,NA,NT
40652,Galagoides rondoensis,NA,NA,NA,CR
40653,Galagoides thomasi,NA,NA,NA,LC
8790,Galagoides zanzibaricus,NA,NA,NA,LC
136903,Galagoides zanzibaricus ssp. udzungwensis,udzungwensis,ssp.,NA,LC
136924,Galagoides zanzibaricus ssp. zanzibaricus,zanzibaricus,ssp.,NA,EN
8787,Galago matschiei,NA,NA,NA,LC
8788,Galago moholi,NA,NA,NA,LC
8789,Galago senegalensis,NA,NA,NA,LC
136863,Galago senegalensis ssp. braccatus,braccatus,ssp.,NA,LC
136872,Galago senegalensis ssp. dunni,dunni,ssp.,NA,LC
136897,Galago senegalensis ssp. senegalensis,senegalensis,ssp.,NA,LC
136904,Galago senegalensis ssp. sotikae,sotikae,ssp.,NA,LC
86235821,Galea comes,NA,NA,NA,DD
8823,Galea flavidens,NA,NA,NA,LC
86236150,Galea leucoblephara,NA,NA,NA,LC
86226097,Galea musteloides,NA,NA,NA,DD
8825,Galea spixii,NA,NA,NA,LC
8826,Galemys pyrenaicus,NA,NA,NA,VU
8827,Galenomys garleppi,NA,NA,NA,DD
41502,Galeopterus variegatus,NA,NA,NA,LC
41639,Galictis cuja,NA,NA,NA,LC
41640,Galictis vittata,NA,NA,NA,LC
39426,Galidia elegans,NA,NA,NA,LC
8833,Galidictis fasciata,NA,NA,NA,VU
8834,Galidictis grandidieri,NA,NA,NA,EN
13560,Gardnerycteris crenulatum,NA,NA,NA,LC
136266,Gardnerycteris koepckeae,NA,NA,NA,DD
117582065,Gazella arabica,NA,NA,NA,VU
8978,Gazella bennettii,NA,NA,NA,LC
8987,Gazella bilkis,NA,NA,NA,EX
8967,Gazella cuvieri,NA,NA,NA,VU
8969,Gazella dorcas,NA,NA,NA,VU
8989,Gazella gazella,NA,NA,NA,EN
8972,Gazella leptoceros,NA,NA,NA,EN
8977,Gazella marica,NA,NA,NA,VU
8980,Gazella saudiya,NA,NA,NA,EX
8975,Gazella spekei,NA,NA,NA,EN
8976,Gazella subgutturosa,NA,NA,NA,VU
8994,Genetta abyssinica,NA,NA,NA,DD
41696,Genetta angolensis,NA,NA,NA,LC
136223,Genetta bourloni,NA,NA,NA,VU
8998,Genetta cristata,NA,NA,NA,VU
41698,Genetta genetta,NA,NA,NA,LC
8997,Genetta johnstoni,NA,NA,NA,NT
41699,Genetta maculata,NA,NA,NA,LC
136437,Genetta pardina,NA,NA,NA,LC
15628,Genetta piscivora,NA,NA,NA,NT
136435,Genetta poensis,NA,NA,NA,DD
41700,Genetta servalina,NA,NA,NA,LC
41701,Genetta thierryi,NA,NA,NA,LC
41702,Genetta tigrina,NA,NA,NA,LC
41703,Genetta victoriae,NA,NA,NA,LC
9001,Geocapromys brownii,NA,NA,NA,EN
9004,Geocapromys columbianus,NA,NA,NA,EX
9002,Geocapromys ingrahami,NA,NA,NA,VU
9003,Geocapromys thoracatus,NA,NA,NA,EX
9048,Geogale aurita,NA,NA,NA,LC
9054,Geomys arenarius,NA,NA,NA,NT
136380,Geomys attwateri,NA,NA,NA,LC
136840,Geomys breviceps,NA,NA,NA,LC
42588,Geomys bursarius,NA,NA,NA,LC
136258,Geomys knoxjonesi,NA,NA,NA,LC
9055,Geomys personatus,NA,NA,NA,LC
42589,Geomys pinetis,NA,NA,NA,LC
9062,Geomys texensis,NA,NA,NA,LC
9056,Geomys tropicalis,NA,NA,NA,EN
9077,Georychus capensis,NA,NA,NA,LC
40768,Geoxus annectens,NA,NA,NA,VU
9089,Geoxus valdivianus,NA,NA,NA,LC
21509,Gerbilliscus afra,NA,NA,NA,LC
21510,Gerbilliscus boehmi,NA,NA,NA,LC
21511,Gerbilliscus brantsii,NA,NA,NA,LC
45076,Gerbilliscus gambiana,NA,NA,NA,LC
21512,Gerbilliscus guineae,NA,NA,NA,LC
21513,Gerbilliscus inclusus,NA,NA,NA,LC
21515,Gerbilliscus kempi,NA,NA,NA,LC
21516,Gerbilliscus leucogaster,NA,NA,NA,LC
21517,Gerbilliscus nigricaudus,NA,NA,NA,LC
21518,Gerbilliscus phillipsi,NA,NA,NA,LC
21519,Gerbilliscus robustus,NA,NA,NA,LC
21520,Gerbilliscus validus,NA,NA,NA,LC
9092,Gerbillurus paeba,NA,NA,NA,LC
9093,Gerbillurus setzeri,NA,NA,NA,LC
9094,Gerbillurus tytonis,NA,NA,NA,LC
9095,Gerbillurus vallinus,NA,NA,NA,LC
9096,Gerbillus acticola,NA,NA,NA,DD
9102,Gerbillus agag,NA,NA,NA,DD
9104,Gerbillus amoenus,NA,NA,NA,LC
9105,Gerbillus andersoni,NA,NA,NA,LC
9106,Gerbillus aquilus,NA,NA,NA,LC
9109,Gerbillus bottai,NA,NA,NA,DD
9110,Gerbillus brockmani,NA,NA,NA,DD
9111,Gerbillus burtoni,NA,NA,NA,DD
45088,Gerbillus campestris,NA,NA,NA,LC
9113,Gerbillus cheesmani,NA,NA,NA,LC
9114,Gerbillus cosensis,NA,NA,NA,DD
9116,Gerbillus dasyurus,NA,NA,NA,LC
9119,Gerbillus dunni,NA,NA,NA,LC
9120,Gerbillus famulus,NA,NA,NA,LC
9121,Gerbillus floweri,NA,NA,NA,LC
9123,Gerbillus gerbillus,NA,NA,NA,LC
9124,Gerbillus gleadowi,NA,NA,NA,LC
9125,Gerbillus grobbeni,NA,NA,NA,DD
9126,Gerbillus harwoodi,NA,NA,NA,LC
9127,Gerbillus henleyi,NA,NA,NA,LC
9128,Gerbillus hesperinus,NA,NA,NA,EN
9129,Gerbillus hoogstraali,NA,NA,NA,VU
9130,Gerbillus jamesi,NA,NA,NA,DD
9131,Gerbillus juliani,NA,NA,NA,LC
9132,Gerbillus latastei,NA,NA,NA,LC
9133,Gerbillus lowei,NA,NA,NA,DD
9134,Gerbillus mackilligini,NA,NA,NA,LC
9097,Gerbillus maghrebi,NA,NA,NA,LC
9135,Gerbillus mesopotamiae,NA,NA,NA,LC
9099,Gerbillus muriculus,NA,NA,NA,DD
9100,Gerbillus nancillus,NA,NA,NA,DD
9136,Gerbillus nanus,NA,NA,NA,LC
9137,Gerbillus nigeriae,NA,NA,NA,LC
9138,Gerbillus occiduus,NA,NA,NA,DD
136703,Gerbillus percivali,NA,NA,NA,DD
9140,Gerbillus perpallidus,NA,NA,NA,LC
9141,Gerbillus poecilops,NA,NA,NA,LC
9142,Gerbillus principulus,NA,NA,NA,DD
9143,Gerbillus pulvinatus,NA,NA,NA,LC
9144,Gerbillus pusillus,NA,NA,NA,LC
9145,Gerbillus pyramidum,NA,NA,NA,LC
9101,Gerbillus rosalinda,NA,NA,NA,LC
45053,Gerbillus rupicola,NA,NA,NA,LC
9149,Gerbillus simoni,NA,NA,NA,LC
9150,Gerbillus somalicus,NA,NA,NA,DD
9151,Gerbillus stigmonyx,NA,NA,NA,DD
9153,Gerbillus tarabuli,NA,NA,NA,LC
9155,Gerbillus watersi,NA,NA,NA,LC
9194,Giraffa camelopardalis,NA,NA,NA,VU
88420726,Giraffa camelopardalis ssp. angolensis,angolensis,ssp.,NA,LC
88420742,Giraffa camelopardalis ssp. antiquorum,antiquorum,ssp.,NA,CR
88420707,Giraffa camelopardalis ssp. camelopardalis,camelopardalis,ssp.,NA,CR
136913,Giraffa camelopardalis ssp. peralta,peralta,ssp.,NA,VU
88420717,Giraffa camelopardalis ssp. reticulata,reticulata,ssp.,NA,EN
174469,Giraffa camelopardalis ssp. rothschildi,rothschildi,ssp.,NA,NT
88421020,Giraffa camelopardalis ssp. thornicrofti,thornicrofti,ssp.,NA,VU
39553,Glaucomys sabrinus,NA,NA,NA,LC
9240,Glaucomys volans,NA,NA,NA,LC
44789,Glauconycteris alboguttata,NA,NA,NA,LC
44790,Glauconycteris argentata,NA,NA,NA,LC
44791,Glauconycteris beatrix,NA,NA,NA,LC
44792,Glauconycteris curryae,NA,NA,NA,DD
44793,Glauconycteris egeria,NA,NA,NA,DD
44794,Glauconycteris gleni,NA,NA,NA,DD
44795,Glauconycteris humeralis,NA,NA,NA,DD
44796,Glauconycteris kenyacola,NA,NA,NA,DD
44797,Glauconycteris machadoi,NA,NA,NA,DD
44798,Glauconycteris poensis,NA,NA,NA,LC
44799,Glauconycteris superba,NA,NA,NA,LC
44800,Glauconycteris variegata,NA,NA,NA,LC
9245,Glironia venusta,NA,NA,NA,LC
9246,Glirulus japonicus,NA,NA,NA,LC
9247,Glischropus javanus,NA,NA,NA,DD
9248,Glischropus tylopus,NA,NA,NA,LC
39316,Glis glis,NA,NA,NA,LC
9249,Globicephala macrorhynchus,NA,NA,NA,LC
9250,Globicephala melas,NA,NA,NA,LC
16376479,Globicephala melas Mediterranean subpopulation,NA,NA,Mediterranean subpopulation,DD
9273,Glossophaga commissarisi,NA,NA,NA,LC
9274,Glossophaga leachii,NA,NA,NA,LC
9275,Glossophaga longirostris,NA,NA,NA,LC
9276,Glossophaga morenoi,NA,NA,NA,LC
9277,Glossophaga soricina,NA,NA,NA,LC
13375,Glyphonycteris behnii,NA,NA,NA,DD
13377,Glyphonycteris daviesi,NA,NA,NA,LC
13384,Glyphonycteris sylvestris,NA,NA,NA,LC
9283,Glyphotes simus,NA,NA,NA,DD
9303,Golunda ellioti,NA,NA,NA,LC
39994,Gorilla beringei,NA,NA,NA,CR
39999,Gorilla beringei ssp. beringei,beringei,ssp.,NA,EN
39995,Gorilla beringei ssp. graueri,graueri,ssp.,NA,CR
9404,Gorilla gorilla,NA,NA,NA,CR
39998,Gorilla gorilla ssp. diehli,diehli,ssp.,NA,CR
9406,Gorilla gorilla ssp. gorilla,gorilla,ssp.,NA,CR
9416,Gracilinanus aceramarcae,NA,NA,NA,LC
9417,Gracilinanus agilis,NA,NA,NA,LC
9418,Gracilinanus dryas,NA,NA,NA,LC
9419,Gracilinanus emiliae,NA,NA,NA,DD
9420,Gracilinanus marica,NA,NA,NA,LC
9421,Gracilinanus microtarsus,NA,NA,NA,LC
9450,Grammomys aridulus,NA,NA,NA,DD
9451,Grammomys buntingi,NA,NA,NA,DD
9452,Grammomys caniceps,NA,NA,NA,DD
9453,Grammomys cometes,NA,NA,NA,LC
9454,Grammomys dolichurus,NA,NA,NA,LC
9455,Grammomys dryas,NA,NA,NA,NT
9456,Grammomys gigas,NA,NA,NA,EN
9457,Grammomys ibeanus,NA,NA,NA,LC
9460,Grammomys kuru,NA,NA,NA,LC
9458,Grammomys macmillani,NA,NA,NA,LC
9459,Grammomys minnae,NA,NA,NA,VU
45955965,Grammomys selousi,NA,NA,NA,LC
9461,Grampus griseus,NA,NA,NA,LC
16378423,Grampus griseus Mediterranean subpopulation,NA,NA,Mediterranean subpopulation,DD
9465,Graomys domorum,NA,NA,NA,LC
9466,Graomys edithae,NA,NA,NA,DD
9467,Graomys griseoflavus,NA,NA,NA,LC
44915,Graphiurus angolensis,NA,NA,NA,DD
9480,Graphiurus christyi,NA,NA,NA,LC
9481,Graphiurus crassicaudatus,NA,NA,NA,DD
44928,Graphiurus johnstoni,NA,NA,NA,DD
9483,Graphiurus kelleni,NA,NA,NA,LC
9484,Graphiurus lorraineus,NA,NA,NA,LC
9485,Graphiurus microtis,NA,NA,NA,LC
9486,Graphiurus monardi,NA,NA,NA,DD
9487,Graphiurus murinus,NA,NA,NA,LC
44916,Graphiurus nagtglasii,NA,NA,NA,LC
9488,Graphiurus ocularis,NA,NA,NA,LC
9491,Graphiurus platyops,NA,NA,NA,LC
9492,Graphiurus rupicola,NA,NA,NA,LC
9493,Graphiurus surdus,NA,NA,NA,DD
9561,Gulo gulo,NA,NA,NA,LC
11062,Gyldenstolpia fronto,NA,NA,NA,CR
9564,Gymnobelideus leadbeateri,NA,NA,NA,CR
9581,Gymnuromys roberti,NA,NA,NA,LC
9608,Habromys chinanteco,NA,NA,NA,CR
136683,Habromys delicatulus,NA,NA,NA,EN
136582,Habromys ixtlani,NA,NA,NA,CR
9609,Habromys lepturus,NA,NA,NA,CR
9610,Habromys lophurus,NA,NA,NA,NT
136616,Habromys schmidlyi,NA,NA,NA,CR
9611,Habromys simulatus,NA,NA,NA,CR
9618,Hadromys humei,NA,NA,NA,EN
136417,Hadromys yunnanensis,NA,NA,NA,DD
9630,Haeromys margarettae,NA,NA,NA,DD
9631,Haeromys minahassae,NA,NA,NA,VU
9632,Haeromys pusillus,NA,NA,NA,VU
9660,Halichoerus grypus,NA,NA,NA,LC
74491261,Halichoerus grypus Baltic Sea subpopulation,NA,NA,Baltic Sea subpopulation,LC
61382004,Halichoerus grypus ssp. grypus,grypus,ssp.,NA,LC
61382025,Halichoerus grypus ssp. macrorhynchus,macrorhynchus,ssp.,NA,LC
15585,Handleyomys alfaroi,NA,NA,NA,LC
15591,Handleyomys chapmani,NA,NA,NA,VU
547,Handleyomys fuscatus,NA,NA,NA,LC
15598,Handleyomys intectus,NA,NA,NA,LC
15606,Handleyomys melanotis,NA,NA,NA,LC
15611,Handleyomys rhabdops,NA,NA,NA,VU
15612,Handleyomys rostratus,NA,NA,NA,LC
15613,Handleyomys saturatior,NA,NA,NA,NT
9676,Hapalemur alaotrensis,NA,NA,NA,CR
9672,Hapalemur aureus,NA,NA,NA,CR
9673,Hapalemur griseus,NA,NA,NA,VU
136894,Hapalemur griseus ssp. gilberti,gilberti,ssp.,NA,EN
9677,Hapalemur griseus ssp. griseus,griseus,ssp.,NA,VU
16971595,Hapalemur griseus ssp. ranomafanensis,ranomafanensis,ssp.,NA,DD
136384,Hapalemur meridionalis,NA,NA,NA,VU
9678,Hapalemur occidentalis,NA,NA,NA,VU
9679,Hapalomys delacouri,NA,NA,NA,VU
9680,Hapalomys longicaudatus,NA,NA,NA,EN
9690,Haplonycteris fischeri,NA,NA,NA,LC
9736,Harpiocephalus harpia,NA,NA,NA,LC
13941,Harpiola grisea,NA,NA,NA,DD
136445,Harpiola isodon,NA,NA,NA,DD
136776,Harpyionycteris celebensis,NA,NA,NA,VU
9740,Harpyionycteris whiteheadi,NA,NA,NA,LC
9759,Heimyscus fumosus,NA,NA,NA,LC
9760,Helarctos malayanus,NA,NA,NA,VU
9828,Heliophobius argenteocinereus,NA,NA,NA,LC
9830,Heliosciurus gambianus,NA,NA,NA,LC
9831,Heliosciurus mutabilis,NA,NA,NA,LC
9832,Heliosciurus punctatus,NA,NA,NA,DD
9833,Heliosciurus rufobrachium,NA,NA,NA,LC
9834,Heliosciurus ruwenzorii,NA,NA,NA,LC
9835,Heliosciurus undulatus,NA,NA,NA,DD
41608,Helogale hirtula,NA,NA,NA,LC
41609,Helogale parvula,NA,NA,NA,LC
9869,Hemibelideus lemuroides,NA,NA,NA,NT
62011,Hemicentetes nigriceps,NA,NA,NA,LC
40593,Hemicentetes semispinosus,NA,NA,NA,LC
40607,Hemiechinus auritus,NA,NA,NA,LC
40608,Hemiechinus collaris,NA,NA,NA,LC
41689,Hemigalus derbyanus,NA,NA,NA,NT
9919,Hemitragus jemlahicus,NA,NA,NA,NT
9948,Herpailurus yagouaroundi,NA,NA,NA,LC
70204120,Herpestes auropunctatus,NA,NA,NA,LC
41610,Herpestes brachyurus,NA,NA,NA,NT
41611,Herpestes edwardsii,NA,NA,NA,LC
41599,Herpestes flavescens,NA,NA,NA,LC
41612,Herpestes fuscus,NA,NA,NA,LC
41613,Herpestes ichneumon,NA,NA,NA,LC
70203940,Herpestes javanicus,NA,NA,NA,LC
41615,Herpestes naso,NA,NA,NA,LC
41605,Herpestes ochraceus,NA,NA,NA,LC
41600,Herpestes pulverulentus,NA,NA,NA,LC
41606,Herpestes sanguineus,NA,NA,NA,LC
41616,Herpestes semitorquatus,NA,NA,NA,NT
41617,Herpestes smithii,NA,NA,NA,LC
41618,Herpestes urva,NA,NA,NA,LC
41619,Herpestes vitticollis,NA,NA,NA,LC
9975,Hesperoptenus blanfordi,NA,NA,NA,LC
9976,Hesperoptenus doriae,NA,NA,NA,DD
9977,Hesperoptenus gaskelli,NA,NA,NA,DD
9978,Hesperoptenus tickelli,NA,NA,NA,LC
9979,Hesperoptenus tomesi,NA,NA,NA,VU
9987,Heterocephalus glaber,NA,NA,NA,LC
96802567,Heterogeomys cherriei,NA,NA,NA,LC
42592,Heterogeomys cherriei ssp. matagalpae,matagalpae,ssp.,NA,LC
96802987,Heterogeomys dariensis,NA,NA,NA,LC
15550,Heterogeomys dariensis ssp. thaeleri,thaeleri,ssp.,NA,LC
42591,Heterogeomys lanius,NA,NA,NA,CR
9997,Heterohyrax brucei,NA,NA,NA,LC
12073,Heteromys adspersus,NA,NA,NA,LC
10004,Heteromys anomalus,NA,NA,NA,LC
10005,Heteromys australis,NA,NA,NA,LC
47804700,Heteromys desmarestianus,NA,NA,NA,LC
10007,Heteromys gaumeri,NA,NA,NA,LC
12074,Heteromys irroratus,NA,NA,NA,LC
10009,Heteromys nelsoni,NA,NA,NA,EN
136638,Heteromys oasicus,NA,NA,NA,EN
10010,Heteromys oresterus,NA,NA,NA,LC
12075,Heteromys pictus,NA,NA,NA,LC
12076,Heteromys salvini,NA,NA,NA,LC
12077,Heteromys spectabilis,NA,NA,NA,EN
136333,Heteromys teleus,NA,NA,NA,VU
10025,Heteropsomys insulans,NA,NA,NA,EX
10034,Hexolobodon phenax,NA,NA,NA,EX
10053,Hippocamelus antisensis,NA,NA,NA,VU
10054,Hippocamelus bisulcus,NA,NA,NA,EN
10103,Hippopotamus amphibius,NA,NA,NA,VU
40782,Hippopotamus lemerlei,NA,NA,NA,EX
40783,Hippopotamus madagascariensis,NA,NA,NA,EX
10109,Hipposideros abae,NA,NA,NA,LC
10110,Hipposideros armiger,NA,NA,NA,LC
10111,Hipposideros ater,NA,NA,NA,LC
10112,Hipposideros beatus,NA,NA,NA,LC
10113,Hipposideros bicolor,NA,NA,NA,LC
136566,Hipposideros boeadii,NA,NA,NA,DD
10114,Hipposideros breviceps,NA,NA,NA,DD
10115,Hipposideros caffer,NA,NA,NA,LC
10116,Hipposideros calcaratus,NA,NA,NA,LC
10117,Hipposideros camerunensis,NA,NA,NA,DD
10118,Hipposideros cervinus,NA,NA,NA,LC
10119,Hipposideros cineraceus,NA,NA,NA,LC
10120,Hipposideros commersoni,NA,NA,NA,NT
10121,Hipposideros coronatus,NA,NA,NA,DD
10122,Hipposideros corynophyllus,NA,NA,NA,LC
10123,Hipposideros coxi,NA,NA,NA,EN
10124,Hipposideros crumeniferus,NA,NA,NA,DD
10125,Hipposideros curtus,NA,NA,NA,VU
10126,Hipposideros cyclops,NA,NA,NA,LC
10127,Hipposideros demissus,NA,NA,NA,VU
10128,Hipposideros diadema,NA,NA,NA,LC
10129,Hipposideros dinops,NA,NA,NA,DD
10130,Hipposideros doriae,NA,NA,NA,NT
10131,Hipposideros durgadasi,NA,NA,NA,VU
10132,Hipposideros dyacorum,NA,NA,NA,LC
10133,Hipposideros edwardshilli,NA,NA,NA,VU
10134,Hipposideros fuliginosus,NA,NA,NA,LC
10135,Hipposideros fulvus,NA,NA,NA,LC
10136,Hipposideros galeritus,NA,NA,NA,LC
44687,Hipposideros gigas,NA,NA,NA,LC
136478,Hipposideros grandis,NA,NA,NA,LC
10137,Hipposideros halophyllus,NA,NA,NA,VU
10138,Hipposideros hypophyllus,NA,NA,NA,CR
10139,Hipposideros inexpectatus,NA,NA,NA,DD
136739,Hipposideros inornatus,NA,NA,NA,VU
10140,Hipposideros jonesi,NA,NA,NA,NT
136819,Hipposideros khaokhouayensis,NA,NA,NA,VU
10141,Hipposideros lamottei,NA,NA,NA,CR
10142,Hipposideros lankadiva,NA,NA,NA,LC
10143,Hipposideros larvatus,NA,NA,NA,LC
10144,Hipposideros lekaguli,NA,NA,NA,NT
10145,Hipposideros lylei,NA,NA,NA,LC
10146,Hipposideros macrobullatus,NA,NA,NA,DD
10147,Hipposideros madurae,NA,NA,NA,LC
10148,Hipposideros maggietaylorae,NA,NA,NA,LC
10149,Hipposideros marisae,NA,NA,NA,VU
10150,Hipposideros megalotis,NA,NA,NA,LC
10151,Hipposideros muscinus,NA,NA,NA,LC
10152,Hipposideros nequam,NA,NA,NA,DD
10153,Hipposideros obscurus,NA,NA,NA,LC
136192,Hipposideros orbiculus,NA,NA,NA,VU
10107,Hipposideros papua,NA,NA,NA,LC
136600,Hipposideros pelingensis,NA,NA,NA,NT
10154,Hipposideros pomona,NA,NA,NA,LC
10155,Hipposideros pratti,NA,NA,NA,LC
10156,Hipposideros pygmaeus,NA,NA,NA,LC
10108,Hipposideros ridleyi,NA,NA,NA,VU
136477,Hipposideros rotalis,NA,NA,NA,LC
10157,Hipposideros ruber,NA,NA,NA,LC
136586,Hipposideros scutinares,NA,NA,NA,VU
10160,Hipposideros semoni,NA,NA,NA,LC
10161,Hipposideros sorenseni,NA,NA,NA,VU
10162,Hipposideros speoris,NA,NA,NA,LC
10163,Hipposideros stenotis,NA,NA,NA,LC
10164,Hipposideros sumbae,NA,NA,NA,LC
85646524,Hipposideros tephrus,NA,NA,NA,LC
44689,Hipposideros thomensis,NA,NA,NA,LC
10165,Hipposideros turpis,NA,NA,NA,NT
135485,Hipposideros vittatus,NA,NA,NA,NT
10166,Hipposideros wollastoni,NA,NA,NA,LC
10167,Hippotragus equinus,NA,NA,NA,LC
10168,Hippotragus leucophaeus,NA,NA,NA,EX
10170,Hippotragus niger,NA,NA,NA,LC
10169,Hippotragus niger ssp. variani,variani,ssp.,NA,CR
10200,Histiotus alienus,NA,NA,NA,DD
29606,Histiotus humboldti,NA,NA,NA,DD
136502,Histiotus laephotis,NA,NA,NA,NT
10201,Histiotus macrotus,NA,NA,NA,LC
136292,Histiotus magellanicus,NA,NA,NA,LC
10202,Histiotus montanus,NA,NA,NA,LC
10203,Histiotus velatus,NA,NA,NA,DD
41670,Histriophoca fasciata,NA,NA,NA,LC
10211,Hodomys alleni,NA,NA,NA,LC
10217,Holochilus brasiliensis,NA,NA,NA,LC
10218,Holochilus chacarius,NA,NA,NA,LC
10220,Holochilus sciureus,NA,NA,NA,LC
136584,Homo sapiens,NA,NA,NA,LC
39876,Hoolock hoolock,NA,NA,NA,EN
39877,Hoolock leuconedys,NA,NA,NA,VU
10259,Hoplomys gymnurus,NA,NA,NA,LC
40597,Huetia leucorhina,NA,NA,NA,DD
10274,Hyaena hyaena,NA,NA,NA,NT
10279,Hybomys badius,NA,NA,NA,EN
10278,Hybomys basilii,NA,NA,NA,EN
10280,Hybomys lunaris,NA,NA,NA,VU
10281,Hybomys planifrons,NA,NA,NA,LC
10282,Hybomys trivirgatus,NA,NA,NA,LC
10283,Hybomys univittatus,NA,NA,NA,LC
12420,Hydrictis maculicollis,NA,NA,NA,NT
10300,Hydrochoerus hydrochaeris,NA,NA,NA,LC
136277,Hydrochoerus isthmius,NA,NA,NA,DD
10303,Hydrodamalis gigas,NA,NA,NA,EX
10310,Hydromys chrysogaster,NA,NA,NA,LC
10312,Hydromys hussoni,NA,NA,NA,DD
10313,Hydromys neobritannicus,NA,NA,NA,DD
136476,Hydromys ziegleri,NA,NA,NA,DD
10329,Hydropotes inermis,NA,NA,NA,VU
10340,Hydrurga leptonyx,NA,NA,NA,LC
10341,Hyemoschus aquaticus,NA,NA,NA,LC
9422,Hyladelphys kalinowskii,NA,NA,NA,LC
136283,Hylaeamys acritus,NA,NA,NA,DD
29404,Hylaeamys laticeps,NA,NA,NA,NT
29403,Hylaeamys megacephalus,NA,NA,NA,LC
15608,Hylaeamys oniscus,NA,NA,NA,NT
136529,Hylaeamys perenensis,NA,NA,NA,LC
29401,Hylaeamys tatei,NA,NA,NA,DD
15617,Hylaeamys yunganus,NA,NA,NA,LC
39889,Hylobates abbotti,NA,NA,NA,EN
10543,Hylobates agilis,NA,NA,NA,EN
39879,Hylobates albibarbis,NA,NA,NA,EN
39890,Hylobates funereus,NA,NA,NA,EN
10547,Hylobates klossii,NA,NA,NA,EN
10548,Hylobates lar,NA,NA,NA,EN
39882,Hylobates lar ssp. carpenteri,carpenteri,ssp.,NA,EN
39883,Hylobates lar ssp. entelloides,entelloides,ssp.,NA,VU
39881,Hylobates lar ssp. lar,lar,ssp.,NA,EN
39884,Hylobates lar ssp. vestitus,vestitus,ssp.,NA,EN
39885,Hylobates lar ssp. yunnanensis,yunnanensis,ssp.,NA,DD
10550,Hylobates moloch,NA,NA,NA,EN
39888,Hylobates muelleri,NA,NA,NA,EN
10552,Hylobates pileatus,NA,NA,NA,EN
41769,Hylochoerus meinertzhageni,NA,NA,NA,LC
10593,Hylomyscus aeta,NA,NA,NA,LC
10594,Hylomyscus alleni,NA,NA,NA,LC
47968796,Hylomyscus anselli,NA,NA,NA,LC
47968299,Hylomyscus arcimontensis,NA,NA,NA,LC
10591,Hylomyscus baeri,NA,NA,NA,EN
10595,Hylomyscus carillus,NA,NA,NA,LC
47968266,Hylomyscus denniae,NA,NA,NA,LC
45054,Hylomyscus grandis,NA,NA,NA,EN
45955968,Hylomyscus pamfi,NA,NA,NA,DD
10592,Hylomyscus parvus,NA,NA,NA,LC
47979117,Hylomyscus stella,NA,NA,NA,LC
47979811,Hylomyscus walterverheyeni,NA,NA,NA,LC
136193,Hylomys megalotis,NA,NA,NA,DD
10589,Hylomys parvus,NA,NA,NA,VU
40611,Hylomys suillus,NA,NA,NA,LC
